,docs,topics,target
4243, tucker sean laura and lou do nothing but lie anyone who believes them should n t be voting they should be getting help for their problems with reality they nor trump or his party live anywhere,-1,trump
4244,she is holding just because of trump hope she is voted loser and i am a democrat,-1,biden
4245, why trump will smash the left and win says david horowitz ,-1,trump
4246,fix it guys vote him out wihing joe biden you all lots of luck good karma wishes for a blue wave hopefully from canada ,-1,biden
4247, she s going to be very good for this country so yea i got hope for a win for country if dumptrump win the fires in the west will rage the hurricanes will hit the,-1,biden
4248,there wont be a doctor nurse or any respectful person who cares for life will vote for this awful hateful fool trump,-1,biden
4249,democrats and have paid for the election with china s money and your latten them like hared sheep baaaa baaaaaa baaaaa joe biden had no campaign and you sheep voted for him anyway man o man,-1,biden
4250,black people think the same with few exceptions c mon man quid pro quo basement joe says if you vote for trump then you ai n t black man c mon man quid pro quo basement joe says you,-1,trump
4251,vote for donald trump,-1,trump
4252,make america great again help trump leave vote blue ,-1,biden
4253,has brought to the white house and this government for years that needs to be investigated immediately before you people vote in a national security threat that s a fact,-1,biden
4254,whatever the egg head fatty say after years of voting blue i just voted for trump i am disgusted and ashamed trump ,-1,biden
4255,you tube heavily censoring now vote trump for free speech we need our st amendment rights ,-1,trump
4256,no vote for racist commy joe or his sellout running mate watch in hearing joe biden says n word out loud twice on youtube,-1,trump
4257,what states have the highest risk of mass voter fraud no id laws mass unvaried mail in voting and no poll watchers they will try and steal this election biden has little support everything,-1,trump
4258,florida loves obama always had our backs welcome to miami biden and harris are our winning team ,-1,biden
4259,democrat cnn pushes the virus panic and the sheep follow along to vote for no plan ever joe matter of fact years of doing nothing for this country,-1,biden
4260,praying here in the uk for trump american are in real trouble if the crazy democrats win these elections ,-1,trump
4261,cnn says biden winning fox says trump winning,-1,biden
4262,yes if biden wins the election coronavirus will go away because of competent federal leadership ,-1,biden
4263,their own without obama whats next hes there advisor in the white house obama is desperate for them to win because he knows he will be going to jail when trump wins trump ,-1,trump
4264,solid dictatorship your hopes and wishes go out the windows and you have played a key roll in splitting the vote amongst black americans are you then willing to join the uprising and fight the trump tyranny it be,-1,biden
4265,obama never helped the black community in years as president the funny part is democrats liberals are only voting for biden because they hate trump because biden is so incompetent corrupt person to be president trump is,-1,biden
4266, no doubt president trump has handled this virus poorly and should be loser of office however when is china,-1,biden
4267,sure don replace him for another coach that been in the business for years at every level and never won a f ing game jorge masvidal oct ,-1,biden
4268,sure don replace him for another coach that been in the business for years at every level and never won a f ing game jorge masvidal oct ,-1,biden
4269,mark meadows is one of the kult who will need to be loser along with trump to drain the swamp ,-1,trump
4270,sure don replace him for another coach that been in the business for years at every level and never won a f ing game jorge masvidal oct ,-1,biden
4271,trump only time i ever wished i was american so i could vote for trump,-1,trump
4272,sure don replace him for another coach that been in the business for years at every level and never won a f ing game jorge masvidal oct ,-1,biden
4273,obama was a disaster to america vote trump ,-1,biden
4274,truth the public better start paying attention to the presidential democratic candidate and his crooked family if biden is voted in covid will be the least of their worries it will be the ccp they have to,-1,biden
4275,if you like to experience covid infection even you live in remote area vote for trump ,-1,trump
4276,those trump radicals will know in the next few weeks covid is real and brought to them via trump so ironic give me your vote and i will enter you in the death lottery so vote wile you can,-1,trump
4277,i ll still vote for trump but he is on the wrong side of this mask issue it basically reduces the viral,-1,biden
4278, the world feels sorry for the usa seeing how your lives have been upended by poor covid management is,-1,biden
4279,sure don replace him for another coach that been in the business for years at every level and never won a f ing game jorge masvidal oct ,-1,biden
4280,trump will definitely win,-1,trump
4281,im saving this for the day after trump wins for a laugh video,-1,biden
4282,hahahahahaa the media trying to hype up the election when they know trump will win by a landslide as if old joe is really exciting voters latinos for trump ,-1,trump
4283,for the win in trump,-1,trump
4284,california will vote trump trump has won florida how many polls have the dems rigged trump by a landslide stop watch this communist,-1,biden
4285,america please pretend biden is behind vote blue make sure your family neighbours everyone you know goes to vote blue at all levels of,-1,biden
4286,i am a white man telling you to remember who to vote for its important to know your own color remember you ai n t black unless you vote for the big,-1,biden
4287,dump trump and vote blue,-1,biden
4288,sleepy joe calls a lid on his campaign every day he never leaves deleware so how is he going to win all these states the polls are fake just like cnn ,-1,biden
4289,vote trump out,-1,biden
4290,like joe said character is on the ballot go out and vote and end this year nightmare ,-1,biden
4291,if biden wins chinese community part will win the world in the near future celebrate ,-1,biden
4292,i will never vote for corrupt persons like you obama trump it the best president to today and and usa need president trump more years it will happen you liked or not ,-1,trump
4293,the world is literally praying that there are enough educated people who are not racist in your country that will vote biden and end this sh t show ,-1,biden
4294,not everybody needs to be locked down they re only doing this try to panic people and try to win an election for a corrupt politician joe biden i believe that because it came from china and his,-1,trump
4295,christmas come early electoral vote for trump ,-1,trump
4296,vote biden and blue all the way through ,-1,biden
4297,the slaves all the way up into the late s and early s it was republicans that blacks voted for the k k k was the militant arm of the democrat party and they harassed and lynched,-1,biden
4298,hope that most americans understand president obama s points i hope that most americans can find within themselves to vote beyond party concerns by voting for the survival of our country it is not possible to vote for,-1,biden
4299,apparently trump won this debate and he will win on nov rd,-1,biden
4300,go to vote for trump ,-1,trump
4301, if not you re called irrelevant and you re reminded that you re black you re not supposed to vote republican whenever you re hispanic or latino and you support the republican party if you re fortunate enough to,-1,biden
4302,jared kushner eric and don jr ivanka got her personal trademark from china which includes the voting machine ivankagate eric is still under the court ordered,-1,biden
4303,trump supporters are sitting idly by you are in for a surprise get off your couch and go vote vote blue for joe biden we need to take this country back before trump runs it into,-1,biden
4304,don relax everyone must vote vote biden and must must vote blue to get the senate mitch mcconnell controlled senate will play obstruction politics vote blue ,-1,biden
4305, in they present as a candidate another as corrupt as hillary but this year they intend to win the elections why do not you wonder why no one of medium intelligence came forward for the democratic,-1,biden
4306,according to old dementia joe biden a black person isn t black unless they vote for him lmao ,-1,biden
4307,and people still wanted to elect biden then okay but at least know what you voting for if biden wins the economy is bad and your taxes go up when he stacks the court we resemble venezuela ,-1,biden
4308,i vote by mail but i dropped my ballot in the dropbox then followed up that the county elections office,-1,biden
4309,can you imagine if trump win and another virus break out in the u s yikes he would deny deny deny if trump win i will never forgive america ,-1,biden
4310,about covid walter reed has an open door policy for all promise kept aren you tired of winning yet the great southern wall is keeping us safe the circus is leaving town soon and leaving,-1,biden
4311,joe biden won that debate,-1,biden
4312,everybody has to convince non voters to vote vote the hoax president away from the white house and save usa please business people rich,-1,biden
4313,yea we know polls do not matter vote and send joe and the dems some cash ,-1,biden
4314,everybody has to convince non voters to vote vote the hoax president away from the white house and save usa please business people rich,-1,biden
4315,why is it just called fbi dni dhs say it is not from russia yet cnn wants joe to win so badly they will ignore the facts staring them in the face keep wishing this will not,-1,biden
4316,releases those emails that they found on hillary and bidens corruption where he lied to all yall chumps that s voting for him ill make sure i remember people s names once we go into this depression apocalyptic situations,-1,biden
4317,do not mail the mail in vote drop it off at a ballot or drop box at the polling stations trump has collaborated with,-1,trump
4318,that s a big fact they are doing the campaigning and bidding for joe biden to effectively help him win the election and that s fine but just be honest and clear about it cnn even plays,-1,biden
4319,joe biden has made a career out of hurting black people yet joe always thinks they owe him their votes comes election times ,-1,biden
4320,joe biden has made a career out of hurting black people yet joe always thinks they owe him their votes comes election times ,-1,biden
4321,a vote for trump is a vote against communism,-1,trump
4322,abe stopped anyway so why even try to stop it they do not care about american people vote them out loser and save america vote blue ,-1,biden
4323,covid covid covid stay home and stay safe dems biden has already won and you might catch covid and die,-1,biden
4324,the entire trump administration is racist incompetent and a few brick short of a load vote the clowns out god help america ,-1,trump
4325,its going to be amazing to see that everything is all the sudden better if biden wins and wears his mask what difference does it make if the president wears a mask ,-1,biden
4326,i support trump and also trump should wear a mask no need to appear tough i am not going to vote biden just because trump is not wearing a mask ,-1,biden
4327,vote vote blue vote down ballot blue erase trump cure america of the retrumplicans,-1,biden
4328,obama the worst president in history i am voting trump,-1,biden
4329, vote trump from south africa,-1,trump
4330,can years of obama a ministration say that no no no no no get off your butt and vote trump,-1,trump
4331, vote trump from south africa,-1,trump
4332,the reason they undecided is because they don want to vote for biden but at the same time don want to vote for trump because of the backlash,-1,biden
4333,go vote go trump go,-1,trump
4334,if i was the usa id vote joe seeing the uk and germany hates trump for menny reasons and most likely mexico and china,-1,biden
4335,you crack me up biden will not win without florida and ohio ,-1,trump
4336,vote for trump,-1,trump
4337,putting blacks into jail he and ob did nothing for blacks yet you aint black unless you vote for him wake up people ,-1,biden
4338,vote vote it on you to vote blue people americans citizens taxpayers are so divided now america is red an blue state under trump not the united states let get it right this time,-1,biden
4339,look trump says covid covid covid covid this is the way president honor dead american he is very sick mentally loser vote vote vote to biden biden biden,-1,trump
4340,yes i can wait too see the look on the racist trump supporters once biden wins,-1,trump
4341,obama killing children all over the world obama has dropped more bombs probably since truman as a trump hater who will vote for biden while holding my nose just sayin ,-1,trump
4342,trump red wave voting on election day,-1,trump
4343,thank you lord jesus for president trump four more years god love you we love you too conscience tells me to vote trump ,-1,trump
4344,i agree trump has proven what a stupid lying racist if he wins we ll be the refugees looking to get out,-1,biden
4345,but is condoning the not wearing of masks and they are suffering for following his example too i just voted this past wednesday and did so for joe biden since i am a democrat but would have done,-1,biden
4346,oh look the shady crook obama bin laden out begging for votes for hunger games socialism nightmare biden waste of time lol it s very telling that hunger games,-1,trump
4347,people were thinking ice cube wants to distance himself from politics like kim kardashian but i sure she will vote trump because it helps her cause ice cube is part of politics wether he wants to admit it,-1,biden
4348,how a mexican vote for trump,-1,trump
4349,even on the ballot his mentor was a kkk member and biden spoke at his funeral minorities shouldn vote democrat period they lure them in to get their vote and then forget about them when elected ,-1,biden
4350,trump already got my vote in ,-1,trump
4351,vote for trump trump ,-1,trump
4352,trump will win states get ready trump ,-1,trump
4353,trump has it in a land slide even though joe said that he has the mailed in voting ready for cheating more people will vote in person then they vote by mail,-1,trump
4354,today puts trump up in michigan up in florida and up in ga if trump wins just michigan he has an percent chance to win the presidency so basically trump ,-1,trump
4355,cnn and all you haters are lying losers so vote biden and keep losing i am american and i am free god bless trump god bless america ,-1,biden
4356,trump wins reelection and the democrats fear campaign of covid or smear campaign s cannot stop it ,-1,biden
4357,trump oilfield lives onwe will never vote a demo rat in office,-1,trump
4358,you are dreaming your socialist dream trump is going to win by a landslide you are totally out of touch with the reality ,-1,biden
4359,mexican are scary if they can really go out and vote for trump,-1,trump
4360,to sympathize with trump voters to see how they can change their votes and is the reason why trump will win or at least has a better chance to win ,-1,trump
4361,from the uk to the usa please vote trump out he lied to the american people about the covid if it turning the corner why,-1,biden
4362,this is cnn of course they say biden is winning don trust the polls on tv yall,-1,trump
4363,whether trump wins or loses he wants to go to war with china i mean literal war as in launching nuclear weapons ,-1,trump
4364,idiots the best of america is voting for joe bygod biden the most racist piece of shit to ever exist the man that gave,-1,biden
4365,you feel that feeling you get when he speaks thats leadership vote joe to save our average joes and save this country from the reality show the man who shall not be named turned it into ,-1,biden
4366,if obama would have ran for president he would have won again over donald trump ,-1,biden
4367,our own opinions said this or i seen this on yt i was told if i didn vote biden then i not black what look if you vote because you formed,-1,biden
4368,i do not like trump but i actually think he won this debate oh and perfect moderator happy voting everyone ,-1,biden
4369,in and that s why she lost joe biden is considerably more unpopular than hillary nobody is voting for joe they may be voting against trump but they certainly are not going to the polls for,-1,biden
4370, you ain t black if your not voting for me joe the big guy biden,-1,biden
4371,of their bs promises and never delivering black america wake up the democrats want are vote and do nothing for us ,-1,biden
4372,i am sure that the chinese communist party is very pleased with cnn s obedience spoiler alert trump wins by a landslide ,-1,biden
4373,your health depends on your vote vote biden now ,-1,biden
4374,all the votes are not in and what about the votes that s been thrown in trash by postal workers and courrption,-1,biden
4375,one of the reasons why i am not voting because both sides lie too much since white people put trump in and now they re losing all their money,-1,biden
4376,it is funny how both sides think the other guy will screw the country up if biden wins i that does not mean socialism i do not want this becoming china of the west or,-1,trump
4377,is more bull crap from republicans i just watched trump in palm beach county that crap trump pulled in voting at wpb library is disrespectful they told him to wear a mask to vote and he clearly,-1,biden
4378,lot of trump supporters out here in california it might just turn red and trump may flip ca and win this state in fact there are a lot of trump supporters from all walks of life all across,-1,biden
4379,cuomo is such a puppet cube get your you know what together and vote trump ,-1,trump
4380,yes vote for sleepy joe and the china virus pandemia will be over on th nov ,-1,biden
4381,vote blue america get your country back to peace get trump out of the white house ,-1,biden
4382,to softball games with grandkids working as usual and yes wearing mask as needed we are still not voting for criminal politicians trump by landslide ,-1,trump
4383,if your going to vote joe better watch this ,-1,biden
4384,i voted for joe last week in texas,-1,biden
4385,chump that s only half of covid reported kills of a thousand americans the other day dumb ss just vote his ss out america and we here in nyc will take it from there by taking,-1,biden
4386,i may prefer biden to trump but the virus wasn t trump s fault and biden winning the election sound remove the virus it will be the same virus we will have the same cdc ,-1,biden
4387,undecided black women voters call out joe biden for taking their vote for granted,-1,biden
4388,you done when trump win,-1,trump
4389,undecided black women voters call out joe biden for taking their vote for granted,-1,biden
4390,undecided black women voters call out joe biden for taking their vote for granted,-1,biden
4391,afraid to use a mixed population to conduct their poll because they are too afraid the result will show trump winning so to fake it they only use the dem population so it will show that joe is,-1,biden
4392, vote blue prime example of the lunatics in the people s house they do not give,-1,biden
4393,i assure trump will win florida wisconsin and pennsylvania i assure you,-1,trump
4394, fake vote trump and clean up the mess msm late shows daytime tv hollywood actors and musicians created by supporting this criminal network hunter biden laptop ,-1,biden
4395,vote vote vote blue joe biden ,-1,biden
4396,spoiler alert biden won the president for a nursing home and needs a diaper change immediately ,-1,biden
4397,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4398,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4399,alert biden won the election for president of a nursing home and needs a diaper change immediately ,-1,biden
4400,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4401,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4402,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4403,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4404,i sometimes wonder if the people that vote for joe are special needs by the look of this comment section i assume so,-1,biden
4405,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4406,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4407,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4408,can rest as he wait and allow his entourage that god has blessed him with to campaign to get the votes that he needs to be our next president,-1,biden
4409,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4410,lol cnn it like a replay from you think polls work when trump is involved think again we take polls and answer joe biden but no we are voting trump just to throw your pills off ,-1,trump
4411,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4412,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4413,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4414,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4415,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4416,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4417,please all biden voters please mail them in the usps never loses mail every vote counts ,-1,trump
4418,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4419,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4420,watch i was voting for biden but this changed my mind to trump on youtube,-1,trump
4421,alert biden won the election for president of a nursing home and needs a diaper change immediately ,-1,biden
4422,i am asian american and will be voting for trump because i used to watch cnn as the real news source but now all they have been,-1,trump
4423,just remember fellow republicans it s a secret ballot no one will ever know you voted for joe biden ,-1,biden
4424,just remember fellow republicans it s a secret ballot no one will ever know you voted for joe biden ,-1,biden
4425,alert biden won the election for president of a nursing home and needs a diaper change immediately ,-1,biden
4426,just remember fellow republicans it s a secret ballot no one will ever know you voted for joe biden ,-1,biden
4427,biden policy hurts the economy very deep wake up man vote for trump ,-1,trump
4428,quiet americans will vote for president trump who has done so much and taken on the chinese economy head on ,-1,trump
4429,just remember fellow republicans it s a secret ballot no one will ever know you voted for joe biden ,-1,biden
4430,biden policy hurts the economy very deep wake up america people vote for trump make you sleeping every night sweet ,-1,trump
4431,if cnn wants biden to win stop giving people a sense of victory history repeats itself,-1,trump
4432,umm cnn is resisting the actual truth by continuing to tell morons biden even has a chance of winning this election ,-1,trump
4433,pretty simple trumps a racist and everyone knows it and he do anything to try to get the black vote and so ice stepped up and held out his hand and trump slapped it with a bunch of green,-1,biden
4434,this just in breaking news joe biden and donald trump where seen playing golf together eating at the same restaurant oh no same old white guys laughing my a o dont forget to vote,-1,trump
4435,even my democratic friends said you would have to be crazy to vote for joe democrats for trump ,-1,biden
4436,why do you want biden to win cnn same question to target there a children book on joe on their shelves there no book on trump there why ,-1,trump
4437,vote joe biden november vote amy mcgrath kentucky november ,-1,biden
4438,n t be an option nor should sitting out because you re unimpressed with biden black people can vote for biden harris and still hold them accountable if the white supremacists are team trump ,-1,biden
4439,you do not replace the coach when you re winning super bowls trump just a few days ago signed his fourth historic peace deal trump americans ,-1,trump
4440,decisions this reply is already to long ice cube no free hand outs and i ll vote for the one who will do the best for the us of a remember why trump got voted into,-1,biden
4441,we need to vote according to the altar or the platform god is the only one that can change this country around he,-1,biden
4442,via irs direct deposits during the covid pandemic hell no from now on they need to get the votes of the american people before paying billions of dollars and trillions over the years of the american people s,-1,biden
4443,the virus worse in all these states they go to they are doing this on purpose so when biden wins he will inherit a sick and dying america the trumpsters and trump are disgusting and meadows is full of,-1,biden
4444,the swamp but he has fixed and flipped the swamp and is ready to fill it back up if he wins again fill it with the same people as him no moral values fill the proverbial swamp,-1,biden
4445,if you think trump is in denial about covid wait till you hear about how the democrats think biden will win presidency ,-1,biden
4446,go biden thank you obama i voted for you both times and would again if i could,-1,biden
4447,n t as grossly incompetent as despicable donnie and his merry band of idiot s watching americans die vote blue remove all the republicans vote now ,-1,biden
4448,i am going to vote joe bedin what about you guys ,-1,biden
4449,forget the polls vote blue in record numbers dump trump vote the racist potus and his republican enablers out of office ,-1,biden
4450,you guys are right cnn biden will win its a shoe in stay home and stay safe on election day democrats ,-1,biden
4451,least racist means he actually saying that he is the most racist in the world point blank vote biden and harris,-1,biden
4452,blacks vote red too because trump isnt racist,-1,trump
4453,cube s decision to willingly work with both parties is spot on i respect him btw i voted for president trump yrs ago and voted for him again our president is doing a marvelous,-1,trump
4454, the trump administration gave up they do not wan na eradicate the virus why not vote for joe biden ,-1,biden
4455,if you will vote for joe biden you will really vote for camala as joe biden is a dead horse already no,-1,biden
4456,i am voting for million dollar a piece windmills which of them of accounts for percent of the city,-1,biden
4457,obama we miss u the best president vote biden,-1,biden
4458, leaving and doctors and nurses have to deal with it they dont care about us people please vote like no tomorrow please ,-1,biden
4459,everybody has a vote use it i like cubes music but if he wants to vote for trump that his right ,-1,trump
4460,vote trump,-1,trump
4461,are a jealous race of one another s success ice cube como is trying to control who you vote for if you do not vote for biden you ai n t black it s about black people,-1,biden
4462,joe will kill more people with the military doing target practice than covid god knows where if trump wins he ll keep his word biden is obvious with the lies ,-1,trump
4463,trump will win when they say texas might vote biden then i know this is fake news big cities in tx do not represent tx the,-1,biden
4464,biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4465,smh cube still has to vote biden or trump only one will win in nov stop the bs cube this group of white elite people are bigger than what you,-1,biden
4466,well you re a racist it s gotten to the point were if someone does not win a race or get the job or get the part in the movie well it,-1,biden
4467,trump just on this one issue racism i do not see how any black person would dare vote for biden seeing his ties to the kkk and now this video his own words is ,-1,biden
4468,surprising biden won on cnn everywhere else in the country had trump win easy,-1,trump
4469,biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4470,i would go so far as to say hes criminally responsible for the deaths of thousands of americans go vote vote blue end transmission ,-1,biden
4471,biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4472,covid not president trump made is china biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4473,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4474,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4475,our president jing xiping would love to vote biden assistant,-1,biden
4476,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4477,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4478,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4479,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4480,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4481,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4482,take personal responsibility for their own lives their own communities and their own futures but you won do that you will never do that because then you will lose control over people of color ,-1,biden
4483,is like trumps so called healthcare he does not care vote blue,-1,biden
4484,the trump administration want people to get sick and die vote them out ,-1,biden
4485, donald trump protesters against uk us trade deal in london uk pub bans rishi sunak for life after he votes against free school meals for kids during holidays today words zimocca bath sponge,-1,trump
4486,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4487,be smart people biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4488,trump claimed he had won two nobel peace prizes before correcting himself during a rambling campaign rally rthe president heaped praise on his international diplomacy,-1,biden
4489,biden policy hurts the economy very deep wake up america people i need money i need job vote for trump have sweet sleeping every night,-1,trump
4490,you starting to get the picture if you re liberal and truly want to understand why republicans think and vote the way they do it would help to consider such things when trump said he d drain,-1,trump
4491,love my president trump we will vote trump and he will win,-1,biden
4492,north carolina love trump or hate him it s the end of america if those two ding bats take power vote trump god save america,-1,trump
4493,no ones voting for joe where are you living outer space,-1,biden
4494,please do not forget to vote for trump ,-1,trump
4495,full well none of you will fact check please people prove him wrong if you want communism then vote for crooked biden and evil harris because when obama was in office they already gave so much to,-1,trump
4496,now i feel so happy and accomplished after voting for biden ticket and hager for senate from texas ,-1,biden
4497,if you do not vote for me you ain t black joe biden,-1,biden
4498,crap this joker and his mob of minions are desperate to push communism now all of you who vote for that deserve it look up those countries who suffer this oppressed life no freedom if,-1,biden
4499,please vote swing state people i cannot win this for biden from kansas ,-1,biden
4500,alert biden won the election for president of a nursing home and needs a diaper change immediately ,-1,biden
4501,reps she knows why she going to be elected and agreed to otherwise the next person who should be voted in would have been they need another lying ass kisser to get trump out of his mess ,-1,biden
4502,many trump voters and undecided do plan to vote on nov rd in ga and won t be persuaded otherwise i can vouch for that it s like they want to encounter the lines ,-1,biden
4503,common sense if new zealand won its fight against covid then why did us fail simply because of trump and his advisers are idi ts and incompetents ,-1,biden
4504,vote trump for your future freedom democrats will lock us up and destroy america like venezuela,-1,trump
4505,so good to hear sane suitably humorous truthful informative credible facts and information my heart did not race in terror as when trump talks voting blue no matter what ,-1,biden
4506,joe must be disappointed in his child while rudy would be proud of his strong daughter more reason to vote for trump ,-1,biden
4507,stop pelosi from lies to the american people vote trump ,-1,trump
4508,i cannot believe i watch this entire thing obama is one of those guys that speaks and you cannot do nothing else but to listen already voted biden my friend,-1,biden
4509,trump blocking the mail voted process backfired ,-1,biden
4510,love how cnn is putting the states trump won in biden column states republican hasn won since president reagan what makes king think biden is leading there smh,-1,trump
4511,pelosis fault for acting like a yr old kid that dont get her way on everything she wants just vote trump to stop pelosi ,-1,trump
4512,trump won both debates hands down ,-1,biden
4513,lol remember last time trump wins again big red wave nov ,-1,trump
4514,trump can not win tik tok have done their magic on the popular culture social platforms thanks to corporate america media and hitec,-1,trump
4515,it is easier to wear a mask then a ventilator vote for joe biden ,-1,biden
4516,the republican wasn offering more then trillion then mcdonnell put a billion on the table to be voted on knowing that was a none starter with the democrats after telling trump there would be no stimulus,-1,trump
4517,if there is one reason trump loses this time is that so many people voted early and made an emotional choice after the first debate ,-1,biden
4518,debates hands down the fly landed on mike pence because it wanted to show all the voters who to vote for in november trump pence fly s choice as well just shows president trump was correct all along,-1,biden
4519,vote vote trump q q ,-1,trump
4520,shut our president when the left medias insult trump they insult americans and america nobama nobiden needs every vote to elect china to the white house who soon to be renamed the little red house ,-1,trump
4521,i do not care if walter cronkite himself rose from the grave said trump will lose i am voting blue across the board ,-1,biden
4522,why in god s green earth would you vote for a crooked senile old man with proposed economic policies that will be ruinous for the country over,-1,biden
4523,all credibility is lost just like hillary won in bidens rallies are him speaking to trump supporters and his security team all media is full of shiiiiii,-1,trump
4524,sleepy joe couldn t win even if trump left the planet ,-1,biden
4525,they would have passed a stand alone bill for stimulus checks finally mitch has said he will call a vote on what the agreement is mitch will be demoted when schumer and biden take over and if they,-1,trump
4526,vote trump to save the nd amendment,-1,trump
4527,trump will win thats god say to me he is an elect of god to govern the government of god his victory is blessed to all nations to god be the glory shallom,-1,trump
4528,what a moron youre title is wrong trump will win those debates showed how much mental declination biden has not to mention all the criminal activity,-1,trump
4529,if biden wins then china wins ,-1,trump
4530,trump not to agree to deal while millions of americans are hungry and have been evicted be sure to vote mitch mcconnell out vote blue everyone ,-1,biden
4531,mail in voting they admitted to the fact that they want to drag the results out if trump wins they will activate their attorneys to make sure they defeat trump in any way they can i,-1,biden
4532,vote president trump ,-1,trump
4533,vote president trump ,-1,trump
4534,vote president trump ,-1,trump
4535,guys biden is up so much there isn t much point in even voting this time it s not like trump is going to lose almost every state even texas might turn blue ,-1,biden
4536,even if trump wins every state in which he currently up big and you give him north carolina florida pennsylvania,-1,trump
4537,pence will go on and infect many more before we vote these idiots out trump is so desperate to look tough and strong its pathetic real strength is gained from with in not from with out ,-1,biden
4538, if you do not vote for me you ai n t black joe biden who s the real racist candidate here,-1,biden
4539,i will vote for biden if he give me half of the money he and obama made from china and ukraine during their presidency cnn please let him know he is running out of time,-1,trump
4540,i wear a mask im from texas i voted for biden this administration screwed the pooch,-1,biden
4541,if joe wins a lot of people will eat their words ,-1,biden
4542,po is trying to boycott the elections and it has backfired because now some states are going to count the votes of ballots received after the rd of november vote blue go biden go,-1,biden
4543,the election is over trump won we are an ex democrat hispanic family we voted early for republicans we did not vote for trump s personality we voted for him because he,-1,biden
4544,two wrongs do not make a right but fareeds two wrongs will make a right do not be wrong vote right trump ,-1,trump
4545,trump win landslide,-1,trump
4546,a vote for biden is a vote for china where s hunter fuk the new world order ,-1,trump
4547,guess we ll see this in video s mocking these people when trump wins again lol ,-1,trump
4548,cnn were wrong and he will loose the election because too many idiots will vote for biden regardless about his corruption with his son in china and ukraine all what u talk about it,-1,biden
4549,donald trump s got my vote nonetheless ,-1,trump
4550,i am the citizen indonesiean not chinese we will told to mr trump that mr trump must be win not for you country usa only but for the world cos inthe world many chinenese have power to colonise,-1,unknown
4551,i am the citizen indonesiean not chinese we will told to mr trump that mr trump must be win not for you country usa only but for the world cos inthe world many chinenese have power to colonise,-1,unknown
4552,trump will win of states,-1,trump
4553,soooooo pretty much this guy thinks trump will lose just because he believes biden will win because in his opinion trump is racist bruh boutta stop clicking on these cnn vids they just waste my time,-1,biden
4554,sales man has the same stance on issues of the day then i know it an honest salesperson i won even test drive the car as long as the salesperson believes in the same of the day as me,-1,biden
4555,crush these losers dont let them take power ever again way to dangerous vote biden and vote blue always,-1,biden
4556,vote biden wear a mask vote criminal out vote,-1,biden
4557,your trickery cnn and other medias are the propaganda swamp creatures trying to sway votes away from trump this did not work in and is not going to work,-1,biden
4558,vote for trump,-1,trump
4559,trump already voted by mail weeks ago did he vote twice ,-1,biden
4560,vote trump ,-1,trump
4561,lmaoooo look how scared obama is because he knows if trump wins he will get exposed hahaha,-1,biden
4562,joe got my family and my vote a week ago to hell with trump ,-1,biden
4563,cnn picked these people there is no way in hell that they were unanimous in thinking that biden won that debate if they truly were undecided ,-1,biden
