,docs,topics,target
4201,let vote for joe biden for our president,1,biden
4202,all hope a long time ago polls lie just like they did last time i want biden to win but he wo n t republican voters are more brainwashed and more angry ,1,trump
4203,call someone else a con is shameless and idiotic to say the least nothing surprising considering anyone who is voting for joe biden at this point is completely shameless and simply ignoring the truth because of your petty hate,1,trump
4204,biden has to win big not only trump is a liar but a back stabber,1,biden
4205,anybody who votes for donald trump does not deserve to be in america biden ,1,biden
4206,explain why the biden column adds up to or when you add up did vote and will vote options but trump s column adds up to and that,1,trump
4207,if joe biden wins next week we will have a criminal president ,1,trump
4208,do not blame people for voting for trump instead blame democrats for letting joe biden be nominated instead this would be a very different election had democrats nominated a good person ,1,biden
4209,charismatic personalities in democratic party but the neglected measures of the force behind the scene such as those for electeral college votes the support of ipac seems to have a big weight upon which can consequently change the equations ,1,biden
4210,to take care for years now let me ask you something your democratic people and people that want to vote for bernie and biden and the left or whatever okay say they win the thing is is that look,1,trump
4211,now why would markets go down if biden wins hmmmmmmmm that a lot of your ks your voting to tank ,1,biden
4212,suburban women google creepy joe biden watch the cspan video then go vote for a man who likes grabbing sniffing and fondling little girls ,1,biden
4213,a vote for trump is a vote for america a vote for biden is a vote for communism ,1,trump
4214,joe biden s going to win,1,biden
4215,voted for the soul of our country today biden harris bring back decency ,1,biden
4216,until the msm suppressed biden story is fully opened it simply not possible to vote for him ,1,unknown
4217,biden harris to win this november,1,biden
4218,he is vote biden nov ,1,biden
4219,very edited do you really need to do that i mean are n t rational arguments enough to get voters to vote for biden corona destroyed trump at the ballots do not add fuel to the fire of those,1,biden
4220,people who voted for biden after this tony bobulinski interview comptuer thing and actual facts on bidens son and failmy haev to,1,biden
4221,keep voting blue biden harris ,1,biden
4222,joe biden and his son are a couple of scumbags whoever votes for joe biden is simply not an american ,1,trump
4223,i just finished voting early biden ,1,biden
4224,you ll vote for biden who wants to pack the court n destroy the court n like fdr make this a one,1,biden
4225,this is all about election when trump wins everything will be good biden does not have a chance in hell,1,biden
4226,biden must win trump must go ,1,biden
4227,person and i also pray that the gop senators that say they are for trump will change thier mind and vote for biden ,1,trump
4228,i would not vote for joe biden for dog catcher,1,trump
4229,working and biden s policies will destroy america why can not you people get that you should n t vote for someone because you think he s a sweet old man ,1,biden
4230,yes everyone ignore that you are voting joe biden in a guy who can not even hold his thoughts together who thinks he is,1,biden
4231,a vote for biden harris is a vote for one party government i know i live in ca trump,1,trump
4232,i voted for biden and harris ,1,biden
4233,trump will win in another landslide lol even the rigged polls in bidens favor are showing biden losing,1,trump
4234,it is possible to change your vote if you voted early for biden before all the evidence came out about him being part of hunter,1,biden
4235,and that s why i just voted for joe and kamala proudly today,1,biden
4236,vote biden harris ,1,biden
4237,i voted for biden and harris ,1,biden
4238,voting for biden in person,1,biden
4239,any doubt about it the shift to authoritarianism wont be too far off if harris biden win this election ,1,unknown
4240,trump is afraid of minutes he can not answer their questions his friends have to threaten stahl trump you are pathetic my vote is for biden ,1,biden
4241,the joe biden campaign give us the news where americans we need to know regardless of who we vote for ,1,biden
4242,because biden will win,1,biden
4243,so do you think biden is the one to vote for we have gotten to know pres trump over these yrs he has been in office ,1,biden
4244,joe biden remember guys your vote counts,1,biden
4245, asias latinos blacks military etc etc all voting for donald trump how is biden winning when he is hidding america is not a stupid nation watch the results ,1,biden
4246,joe biden is loosing it how could anyone vote for him,1,trump
4247,kushner kushner kushner your eyes do not even blink lying lying lying vote blue go biden go ,1,biden
4248,at how hard and what pres trump had done these yrs then give one reason why you will vote democrat besides falsely accusing pres trump for cov also if biden and the democrats had a cure,1,biden
4249,former republican voting biden still republican but trump is no leader,1,biden
4250,could you imagine what would happen to the stock market if biden won,1,biden
4251,reps are aligned and waiting till nov nd then they are going to do a ballot drop biden won be able to bounce back major outlets are now starting to call the election trump by a,1,trump
4252,trump will easily win the this election this professors streak has just ended i would never by this dumbasses book either if he predicts biden to win he obviously does not know shit ,1,biden
4253,because some family members believes it it s obviously clear that he conducts himself like a wannabe dictator vote biden,1,biden
4254,dear fellow americans we have until nov rd to stop eric cartman s circus deliver your ballots to your precinct in person vote for biden completely blue ,1,biden
4255,do not just think cuz the polls say biden will win you do not have to get out there and vote trump is devious and manipulative he could fix it but if you go out and make,1,biden
4256,young people voting biden will get their parents a tax on the value of their homes ,1,biden
4257,think we want to hear from this people again after few days people if you love this country please vote this man out of the office please vote for honest vice president biden please please please vote ,1,trump
4258,we pennsylvania please help unite our country vote biden ,1,biden
4259,listen no matter what party u vote for u need to tell the truth when trump is being disrespectful say it in it works both ways harris is being disrespectful here,1,trump
4260,you see how dumb the donald is thoughtless and a pos please vote biden harris if you struggling and need your life back make america great again ,1,biden
4261,to say that biden will win i wonder what these people have been drinking biden is suffering of dementia people come back to planet earth trump ,1,biden
4262,we will vote trump out in november biden harris ,1,biden
4263,got to admit if biden wins clearly it was an inside job voter fraud ,1,biden
4264,we will vote trump out in november biden harris ,1,biden
4265,i voted for biden today ,1,biden
4266,he is stuck much further back in history than they say trump is this host is actually going to vote for biden after this rant classic ,1,trump
4267,love from india vote for trump joe wins he will ruin the relationship and bilateral deals with india kamala harris he is more dangarious than pakistan ,1,trump
4268,yea the guy wants to get people back to work biden wants people under house arrest who will you vote for ,1,biden
4269, i cannot wait for biden to win,1,biden
4270,biden is the worst presidential candidate i do not know how he won the democratic nomination,1,biden
4271, but this election is not the same as i see and i hear a lot of republicans voting for biden and there are millions and millions more voting this time and i know there a large portion,1,biden
4272,this is why i think joe biden would win,1,biden
4273,vote for joe biden for president and kamala harris for vice president if you want to live ,1,biden
4274,vote for joe biden is american savior,1,biden
4275,i voted for biden and harris ,1,biden
4276,vote for joe biden ,1,biden
4277,trump is a dammmmm nightmare and a joke vote america biden and harris for a better future this must end now ,1,biden
4278,years and make sure you have dinner on the table by oh and do not forget vote trump this message has been approved by the biden campaign ,1,biden
4279,anyone that would vote for biden is a peice of garbage,1,biden
4280,biden is a racist and a rapist and the laptop proves that is corrupt are some people really voting for a corrupt racist rapist for president of this great country if you cherish,1,biden
4281,we all republicans to vote for biden because trump is worse than hitler north carolina for biden ,1,biden
4282,where s the bidens corruption exposure oh that s right this channel s dying trump s not going to win by a landslide either it will be a win by an avalanche,1,biden
4283,y all just do not realize how many biden supporters will be voting tuesday,1,biden
4284,america needs the empathy and kindness biden shows vote,1,trump
4285,trump is a complete disaster and an incompetent wannabe autocrat loser in november and save america biden ,1,biden
4286, they know the news is the truth this is the reason why demo biden asked people to mail in and vote earlier i heard so many people voted for biden already but feel regret this election is,1,biden
4287, they know the news is the truth this is the reason why demo biden asked people to mail in and vote earlier i heard so many people voted for biden already but feel regret this election is,1,biden
4288, they know the news is the truth this is the reason why demo biden asked people to mail in and vote earlier i heard so many people voted for biden already but feel regret this election is,1,biden
4289, they know the news is the truth this is the reason why demo biden asked people to mail in and vote earlier i heard so many people voted for biden already but feel regret this election is,1,biden
4290,bruh vote biden doesn mean you well educated either ,1,biden
4291,only truly free place and they are after that freedom you are giving them all power if you vote biden lol and if you can not see it or do not give a fuck then,1,biden
4292,i feel like trump will win but not by much tbh i think biden might win the popular vote but only because he carries the bigger states like california that had million people vote for hillary in,1,trump
4293,oct and i just had to post this very important message to the biden harris supporters who have not yet voted the polls have biden winning and it seems to me that democratic supporters are starting to celebrate ,1,biden
4294,less than a minute into this he slips up and says maybe we can win ga then he quickly pivots by name to biden and the democrats to rebound ,1,trump
4295,u will win ok do not worry about it great god is on your sad long life all american s vote now for mr joe biden well done for all will you great wife queen and duke great children s,1,biden
4296,thanks former president obama we vote for joe biden harris ,1,biden
4297, trump the winner over biden on national tv during the bachelorette show even though the official voting date is november i suppose whoever got paid have to give,1,trump
4298,biden look like he would make a good one i do not think he would i could n t vote for a man that smells kids the way he does right in front of the cameras,1,biden
4299,my fellow americans a vote for biden is a trap do you see who is donating to him corporations wall,1,trump
4300,house the house of representatives and congress and pack courts under a crooked biden and kamala government biden admitted voting fraud and acted as a foreign agent while a vice president under obama hes a confused man a,1,biden
4301,to the usa and the world great lady thanks very much for support you bro jon biden usa u will win jon biden will be one of the great president in usa and the world like froma president obama great,1,biden
4302,byedon biden unstable economy trump deaths trump no plan no responsibility trump vote for a much better equation,1,biden
4303,harris is a freaking idiot trump california vote red from the bottom to the top even your dog catchers,1,trump
4304,only way joe biden wins is mail ballot all counted for him this election is rigged election campaign god bless all thanks,1,biden
4305,i voted biden because he forgave him son for smoking crack and sleeping with his dead brothers wife he even,1,biden
4306,over the us and we see them packed that s why we can not see any way in hell biden can win unless they cheat there is no way and we question mail in ballots because there is proof in,1,trump
4307,biden voted against clarence to be honest ,1,trump
4308,disgruntled clintonites come here to feel better lmao cnn lieing to you again telling you polls say biden is going to win like the last election ,1,trump
4309,may turn on him he had pennsylvania in the bag up until he said that still think biden wins the election but don think it will be by a wide margin,1,biden
4310,of this let s talk about joe biden calling president trump a races for closing the border in january vote trump tuesday november rd,1,trump
4311,problem with joe biden is that he s not a fat loud mouth lying buffoon and people like him vote with bernie elect the guy who is n t a path logical liar with a bad comb over and,1,biden
4312,biden admits doing dumb things and he saise he will do dumb things again do not vote for stupid people,1,biden
4313,anyone buying this twelve point lead anyone really believe someone is going to vote for biden lol they just said it again leads blah blah lmao it just hilarious ,1,biden
4314,the gop will be paralysed in shame for generations after their total lack of response to a corrupt president vote for decency vote for biden harris,1,biden
4315,regarding trump i agree with colin to vote for biden but i hoped he admits his iraq war s responsibility for million of death of irqi and american ,1,trump
4316,words trump and his puppets are going to be sorry if they keep this shit going please america please vote for biden i know a lot of you do not believe in a lot of his political views but,1,biden
4317,i voted for i want to keep my guns anderson cooper asked joe biden americans are fear full you are going to take their guns and joe said bingo ok joe want my gun come get it ,1,biden
4318, it sickens me even so much more mr biden i truly hope and pray that jesus will help you win that election and become america a new presedent but at same time i know damn well what the,1,biden
4319, vote biden harris vote all blue remove especially graham mcconnell trump is not only the national idiot,1,biden
4320,anyone who gives trump a vote is a act of violence against american citizens and what we have fought to achieve please vote biden harris and end this ,1,biden
4321,come to this same understanding about trump and will no longer support him but will support america and therefore will vote for joe biden ,1,trump
4322,we want to police to investigate donald trump so we have to vote biden ,1,biden
4323,i don want trump to win but if he does i can accept the will of the people i concerned biden will,1,trump
4324,i am a democrat voter and before i vote i want to know about the biden scandal why aren t you reporting on this ,1,trump
4325,i am a democrat voter and before i vote i want to know about the biden scandal why aren t you reporting on this i think i and others should know about this ,1,trump
4326,yes must vote for a joke biden to sell out america and kamala harris to lock up all of our kids,1,trump
4327,america is doomed if biden wins he has been selling usa for yrs ,1,biden
4328,every single vote for biden harris is a clear message to trump and the world that americans reject trump s message of ,1,biden
4329,what a crock votes for biden are votes against trump not for biden ,1,trump
4330,if biden wins it will be a testament to propaganda and ignorance ,1,trump
4331, lindsay has no word this guy will say whatever it takes on any given day he has gone back,1,biden
4332,definitely do not vote for such a candidate of the pseudo democrat joe biden biden laptop email biden s corruption scandal,1,trump
4333,don waste our time on voting rules we get it explain how biden is trading vp privilege with foreign countries for family gains,1,trump
4334,a vote for trump is a vote for america truth law order freedom democracy a vote for biden is a vote for china lies riots anarchy tyranny communism ,1,trump
4335,i voted for biden,1,biden
4336,i changed my mind i voted for biden like if you agree,1,biden
4337,trump smart choice to vote trump biden bye bye america trump literally said in the finally debate he would peacefully transfer hillary,1,biden
4338,who s voting for biden ,1,biden
4339,i am voting biden regardless,1,biden
4340,your prayers will never be heard you do not get itthis is gods country and a vote for biden is a vote against god s country ,1,trump
4341,of our country so low information voter or that they just do not care that they could actually vote for biden if you know all his defects he deflects lashes out with a bad,1,biden
4342,those who haven voted yet go for joe biden,1,biden
4343,trumps a rd rate entertainer and con man please go vote biden harris so we can get started on cleaning up the trump train wreck ,1,biden
4344,i voted early in person in ohio for biden and i took friends and family with me,1,unknown
4345,for a time i was so demoralized by this ugliness that i intended to just drop out and not vote but yesterday i girded up my loins and voted for biden or more precisely i voted,1,biden
4346,trump is working his ass off while biden hides in his basement so please who deserves to win this election biden not ,1,biden
4347,great leader this time we vote for a great leader not for a great grandpa biden can not win and should n t win for the sake of america and the world ,1,biden
4348,golf with trump for the rest of his life in florida a liar and a turncoat vote for jaime harrison the person you can trust ,1,biden
4349,the squad were on tv this morning discussing their scheme to take over the u s by using biden to win and they plan to take over our country ,1,trump
4350,im canadian the way i see this is either you vote for tump who is pro american anti globalist pro christian or you vote for biden who is liberal,1,trump
4351,this is big win for joe biden,1,biden
4352,out the door like biden all ready knows he talking out of his mcdonald s ass lmao biden winning with a landslide ,1,biden
4353,most popular google question after the last debate can i change my vote let s be realistic here its dems that voted early had buyers remorse after joe flip flopping over fracking yet again ,1,biden
4354,every single immigrant i know is voting against trojan horse joe and commie kamala ,1,biden
4355,this will come to america if biden wins,1,biden
4356,i have voted biden in person i have voted early,1,biden
4357,vote for joe biden and you can have this too ,1,biden
4358,vote in person for biden harris ,1,biden
4359,please do not vote trump every vote for biden counts if we re gonna take back our country and kick him out then we can be nice and give the gop their party back,1,biden
4360,that guy in the orange shirt is a walking talking preexisting condition he better damn well hope biden wins or he will get royally screwed by his hero trump ,1,biden
4361,it will be harris to take his place he will step down for health reasons right away better vote trump or there goes your freedom,1,trump
4362,if biden wins americans get ready for impeachment just like nancy pelosi a democrat from the beginning refuse to work with the president what goes around comes around ,1,trump
4363,the polls are garbage i know so many ny ers voting trump that have been lifelong dems ask yourself this question why would joe biden be in bed with a,1,biden
4364,it will be harris to take his place he will step down for health reasons right away better vote trump or there goes your freedom,1,trump
4365,it will be harris to take his place he will step down for health reasons right away better vote trump or there goes your freedom,1,trump
4366,that is not true you and biden harris are busy ng close mate change to get votes coney barret harris is not a scientist she does not answer things like that she is a judge not scientist,1,biden
4367,it will be harris to take his place he will step down for health reasons right away better vote trump or there goes your freedom,1,trump
4368,it will be harris to take his place he will step down for health reasons right away better vote trump or there goes your freedom,1,trump
4369,trump will win again biden s lead is dwindling everyday if you went by early voting trump is only down by in the general election he was down last week,1,trump
4370,biden will pour thousands of these crazy unhinged terrorists unchecked into america if he wins the election,1,trump
4371,i bet when biden wins the night of the election trump will want to wait on those absentee ballots days after he keeps complaining about ,1,trump
4372,what will happen if biden wins is jeffery tobbin will still be bagging one out live on cnn rated ,1,trump
4373,let hope they don know how to do their research biden depends on them being clueless enough to vote for him ,1,trump
4374,seeing the only reliable measure of a biden lead is the big early turnout biden may still win but the polls will all be wrong ,1,biden
4375,what got me to vote for biden was his pledge to end the oil industry and to raise my taxes biden ,1,biden
4376,joe biden in the mid s anyone who has anything to do with raves belongs in prison ravers in he said he is sorry let s vote for him ,1,trump
4377,get ready for more of this if biden wins,1,biden
4378,joe biden tells dreamers he cant help them and to vote for the other guy dreamers let s vote for joe ,1,trump
4379,i am a republican but i am not stupid trump has to go i ll be voting for joe biden we need to bring this country back together ,1,biden
4380,joe biden win win win ,1,biden
4381,oppressed or doing it in the name of their religion god forbid biden or i should say kamala from winning the election because magically witness isis having a huge resurgence so the left has their boggy man,1,trump
4382, i knew before he announced his candidacy that he was a lying racist con man tuesday i voted for the first time in my life and i voted for joe biden and kamala harris ,1,biden
4383,yah let s let them all migrate to boston n chicago new york vote biden it will be great ,1,biden
4384,reasons to vote for biden without using the word trump go ,1,biden
4385,vote biden,1,biden
4386,for democrats to undo trumps damage biden should win big take control of senate and they will keep the house no question then in biden,1,biden
4387,view of who trump is trump if it a close race he will drag it out biden must win by a landslide to avoid all that drama ,1,biden
4388, joe biden son lmao yall really for voting this man ,1,biden
4389,vote the con man out biden harris ,1,biden
4390,ja ja ja fake news polls i always answer my vote is for biden when in my entire family voted for trump,1,biden
4391,the only delusional and wild prediction are idiot leftists who actually think biden is going to win lmao,1,biden
4392,it is going to happen trump will win this because of the criminal stuff coming out about the biden family plus best gdp in american,1,trump
4393,and people will still vote for him biden said this is a fight for the soul of america donald trump has shown,1,trump
4394,this election isn about biden winning it about getting trump out get trump out,1,biden
4395,exit polling is going to fail because trump followers are lying to you guys as they come out saying they voted biden when in fact they did n t we ll see what happens ,1,biden
4396,collapse of the trump peace treaties and economic ruination of a pile of smaller economies dependent on the us vote trump please the biden family is seriously corrupt and cnn has gone blind ,1,trump
4397,one with a plan senior suburban women for biden o he ll leave on a one way trip to singapore vote blue down ballot,1,biden
4398,trump will win a second term with all possibility probability and nationality because he is built on success unlike biden a total,1,trump
4399, more years wee no vote for party wee vote for trump both party constitution corrupt evil basters graham is evil man like,1,biden
4400,trump not criminal biden you say he behind in the polls i see people wanting to change their biden votes if biden wins it will be due to voters fraud i choose a businessman who loves america not someone who has done nothing,1,trump
4401,jfc even if biden wins the electoral vote and the election we need to do away with this archaic electoral college system become a true democracy and never end up with a clown like trump again ,1,biden
4402,yes vote biden ,1,biden
4403,please drop your ballot yourself please vote massively early for joe biden,1,biden
4404,here s my prediction joe biden will win a landslide victory there will be no question about who won the election and the democrats will take back the house and actually accomplish their plans for unity healthcare,1,biden
4405,he s just a good man vote biden,1,biden
4406,if any biden supporters are reading this please change your mind if you have voted already in some states you can change your vote joe biden and his family are bought and payed,1,biden
4407,if you think biden is going to win you re knowingly lying to yourself,1,biden
4408,the people big mistake voted for you man go back basememt with joe biden no one respect you no more,1,biden
4409,to figure that one out now he s saying joe biden is going to win he s guessing vote for trump tuesday november rd,1,trump
4410,not hillary clinton can not make nothing stick to joe biden lost the house lost the popular vote by million no credible investigation into his opponent the economyi could go on but i think,1,trump
4411,today is a great day i voted no to joe biden,1,biden
4412,joe biden is going to win someone dared me to vote for trump i think i might do that for a good laugh,1,biden
4413,using the pipe and yet he s a free man biden is just using the people for their votes nothing more,1,trump
4414,embrace vote joe biden,1,biden
4415, depends on who wins pa cnn has biden up by in pa and there is a good chance biden loses pa so idk about cnns peeps but they must be smoking some strong stuff ,1,biden
4416,whoever votes for biden is okay with the corrupt mainstream media telling them how to think ,1,biden
4417,fyi biden you just got my vote today ,1,biden
4418,vote for george lincoln i joe biden and i approve this message joe biden,1,biden
4419,then a winner declared why donald why is that not fair and why is it if biden wins the elections rigged but if donald wins it a total victory ,1,biden
4420,election good vs evil the state of our country proves that evil is trying to take over and win where trump is president biden is for all people to gain towards success and wealth none of,1,trump
4421,joe biden will win win the election,1,biden
4422,in biden won in the senate even though other democrats won up and down the ticket exception that proves the rule oh god my bad they lost up and down including my dad ,1,trump
4423,here is cnn s wildest prediction joe biden is going to win in c mon man ,1,biden
4424,rather live like chinese then risk cv so we can move on now to other subject kamala harris won the election,1,biden
4425,john king seeking votes for biden at pm ,1,biden
4426,yes yes yes please everyone vote early for biden so we can all wake up out of the trump nightmare stay engaged politically no matter who wins we need to rally for change ,1,biden
4427,the information they need to make an intelligent decision google creepy joe biden then tell me you will vote for that disgusting old pervert ,1,biden
4428,i voted f r biden and harris ,1,biden
4429,n t realize it until its too late how many freedoms have we lost in the last years voting for biden and harris is n t wise and blaming the man who stands in the way is an immature,1,biden
4430,the key decision for my biden vote is because i don want my president to be a criminal nor do i want a liar cheater incompetent impeached traitor ,1,biden
4431,i hope trump wins only so i can watch jim acosta and the rest of the media that are trying to fix the election for biden totally completely melt down again cannot freaking wait lmao,1,trump
4432,are you going to beat joe biden for voting him you going to vote for jb to beat jb because he said slowly and confidently we,1,trump
4433,i hope trump wins only so i can watch tapper and the rest of the media that are trying to fix the election for biden totally completely melt down again cannot freaking wait lmao,1,trump
4434,we love you joe biden we need you lets stand up people every vote counts ,1,biden
4435,can not get any of it i think your mental powers end right there in your yard where that vote for biden sign sits ,1,biden
4436,damn biden is at of voters and trump is at of voters but trump might get reelected cannot allow that to happen vote people ,1,biden
4437,you are suppressing the biden corruption if they knew about it they would never vote for biden ,1,trump
4438,macron is just like biden vote biden if you want same in usa,1,biden
4439,it likely trump will win fl and pa again pa invested huge into fracking joe made the mistake in the debate that he end fracking pa also supports like k jobs in the energy biz ,1,trump
4440,yes i stopped being a slave to the democrat party so that i can vote for better leadership biden is just not the solution,1,biden
4441,are you going to vote for joe biden to beat joe biden some people supported him rbecause he said slowly and confidently we,1,trump
4442, obama gets people joe gets like and kamala just stands on a street corner near voting poll hollering at anybody who walks by americans love their freedom destroy socialism in our government,1,biden
4443,if biden wins then the stock market will crash ,1,trump
4444,vote biden,1,biden
4445,biden is voting for trump because he xb s tired of being abused by the demonrats and media and can xb t remember anything concerning burisma,1,trump
4446,biden racist and a thief no videos of trump and his son taking bribes in the balance i think trump wins by a huge margini sixty seven and we were brought up that way when men went to work and,1,trump
4447,are three simple reasons why i support trump over biden trump zero new wars joe biden voted for every war from iraq to present day when he was vp took us from two wars,1,trump
4448,people at his rally s where joe biden very little less than a hundred people some places less trump won in he s more powerful now in sorry to say this but wake up people,1,biden
4449,vote joe biden ,1,biden
4450,are you going to vote for joe biden to beat joe biden some people support him because he said slowly and confidently ,1,biden
4451,trump will win america biden is a criminal same with harris,1,trump
4452, years in office and what has he accomplished a true politician all talking no action i am voting for trump there s no way joe biden can run this country there s something wrong with,1,trump
4453,i voting biden i be the first to admit as a republican who voted for trump in im disgusted how he used my party as pawns for his own power game ,1,biden
4454,all you trump haters will live to regret being democrats if biden wins,1,biden
4455,common sense it not that common ppl voting biden have non blame the system and media for it,1,biden
4456,crazy democrat states are just saying they support biden to anyone that asks i know i am but voting is another story ,1,trump
4457,minnesota hasnt voted republican since yet biden is campaigning there the polls are wrong trump is going to win winning trump ,1,biden
4458,as someone who votes democrat biden is republican light just saying ,1,biden
4459, of us were so excited to hear from you we loved your music until you said you were voting for biden research his family corruption not fans anymore,1,biden
4460,biden has a soul he is a man of decency and character it s not even a question at this point vote blue please help save our democracy ,1,biden
4461,why would you vote for biden to lose your gun rights it will not only be the rifles but the high capacity pistols also law abiding citizens will be the ones without a gun ,1,biden
4462,i think and hope joe biden wins the election,1,biden
4463,how can anyone honestly vote for dull witted doofus joe biden imagine that crocodile smiling no charisma coward being president of anything biden is a tool ,1,biden
4464,done nothing for the american people trump as done everything he said he would and then some a vote for biden is a stab in america s back besides biden would not even be your president ,1,biden
4465,if trump loses and biden wins christianity will be in bad hands i just watched bidens page he ll definitely let lawlessness happen and,1,biden
4466,dow is down biden is winning this is just the beginning oh yeah let s all go back to dollars a gallon gas go biden go,1,biden
4467,do not let good americans down so all you able to vote vote biden you will be sorry if trump wins,1,biden
4468,joe biden has done nothing to earn our vote his big government ideas will take us all down it about communist control versus freedom vote wisely ,1,trump
4469,trump the only way biden can win if he cheats i would not put it past democrats they are shady trump is crushing,1,trump
4470,biden vote,1,biden
4471,i have voted for decency biden ,1,biden
4472,all these people bussed to his rallies because he is so desperate for large crowds to brag about i voted for joe biden because he does not act irresponsible i am not impressed with crowd size ,1,trump
4473,i voted for joe biden ,1,biden
4474,i am voting biden regardless,1,biden
4475,are three simple reasons why i support trump over biden trump zero new wars joe biden voted for every war from iraq to present day when he was vp took us from two wars,1,trump
4476,joe biden is currently amnesia and is using his position to corrupt as the leader of several socialist countries vote for donald trump and republican mps ,1,biden
4477,wow jessica denson spot on make the super spreader in chief accountable at the polls vote biden harris vote blue,1,biden
4478,you parisite talk about how corupt the biden family is trump is gon na win because biden himself voted for trump his family did as aswell an most of the slobs at anti american cnn did aswell,1,trump
4479,was on the fence until i saw the tony bobulinski interview i have now decided i can not vote for biden it sickening that the interview has not been shown on any major networks biden is,1,trump
4480, who needs russia messing with our elections when the demonic left is doing it a vote for biden is a vote for satan wake up sheep we see,1,trump
4481,vote like your country depends on it because it does biden is a monster hippies for trump ,1,trump
4482,if biden wins and vice president pence pardons trump the congress should tell pence that his political career and reputation is in the trash bin of life ,1,biden
4483,everyone sick so less are able to stop his march into more control and destruction this is disgusting vote for biden harris ,1,biden
4484,this be legal trump can really shoot someone on th avenue without consequences even if biden is winning the election how will his administration force the trumpets to wear masks and after the election and,1,biden
4485,if joe biden wins its a very big fraud like corona virus fraud ,1,biden
4486,he looks like a trump voter that has to pretend he s voting for biden so he won t loose any jobs ,1,trump
4487,i live in europe and sold my house and put the money on trump it pays me x hahaha sleepy biden trump will win because god himselfe is involved in this battle god bless usa and god bless trump ,1,trump
4488,if biden wins this maxwell case will be dropped,1,trump
4489,blocked it they want to keep you all in the dark and hide information from you do not vote for biden because you do not like trump you wo n t like the results joe is going to,1,trump
4490,i voted f r biden and harris ,1,biden
4491,definitely do not vote for such a candidate of the pseudo democrat joe biden biden laptop email biden s corruption scandal,1,trump
4492,wtf is this moron saying young people voting for an old relic like biden will get the country back on track this guy is dim ,1,trump
4493,you guys at cnn really attempt every trick in the book to convince these poor people voting for biden is an option you should be ashamed of yourself has anyone checked the independent surveys we are,1,trump
4494,in our country biden not being hated like hillary of course if we do not vote trump could win but otherwise i would rather be in biden s polling situation ,1,biden
4495,hey people i really want to vote aout the orange liar clown but can you answer me why did biden made propaganda pro trump with his own undeniable words ,1,biden
4496,for years and sadly clinton was n t liked and harris is on the ticket and go vote blue make america sane again,1,biden
4497,he cant win without cheating of course biden will win the vote but the entire criminal rep party have the power to cheat,1,biden
4498,nope wonder how many wifes of these trumpers are secretly voting for biden most trump supporters love to get in your face maybe some shy voters but,1,trump
4499,the way how selfish you are people shame on you shame on president trump please vote biden ,1,biden
4500,thumbs up if you already vote for biden harris,1,biden
4501,i just voted for the first time ever for biden of course i feel like there are many of us who finally felt compelled to vote after seeing the carnage over the last years ,1,trump
4502,biden will win with votes but i want it to be more so please vote ,1,biden
4503,there people on the fence or biden voters that trump is trying to turn everyone of these people are voting for trump it serves absolutely no useful purpose ,1,biden
4504,that in the million ballots already in bottom line is if people vote biden will more than likely win ,1,biden
4505,this isn t too bias get a entertainer on here that basically says oh he do not care for trump vote for joe biden that s he just say when you re rich and famous one of the elites trump ,1,biden
4506,polls show biden is killing trump so no need to vote right lol,1,biden
4507,i cannot bring myself to vote for trump or biden ,1,trump
4508,i don understand why antifa would bother voting for biden if they wanted to destroy the country you think they vote for trump since he a complete moron ,1,biden
4509,granted they out there campaigning like there is no tomorrow we as americans need to go out and vote to support jb and ensure djt is out of office vote vote vote biden harris blue,1,biden
4510,i voted f r biden and harris ,1,biden
4511,closing and the working people losing their jobs all the turmoil of this nation it s his fault vote biden so s n l keep on singing the village people song made me laugh ,1,biden
4512,i voted third party in this time around i not playing any games biden all the way not because i love him but because i hate trump,1,biden
4513,im worried too se cupp but we need to ignore the polls and tell people to go out and vote for joe biden ,1,biden
4514,come on you d have to live under a rock to vote for the biden crime family,1,biden
4515,is a much more likeable and decent human being than hillary ever was i believe biden will win help us all ,1,biden
4516, also chump is a incumbent i had one of my dreams and in it biden won on election night by far trump lost so big you could call it on november rd ,1,biden
4517,only a idiot would vote for biden c mon,1,trump
4518,people who do not see it better wake up and vote trump if biden gets elected its not gon na be good prob be the end of this,1,trump
4519,trump is pathetic why we have individuals voting for him again is ridiculous biden will win though a lot of people realized there mistake ,1,biden
4520,we all have ptsd from we need to have biden win this race you are frankly scaring the hell out of me all we can do is vote and i have done so ,1,biden
4521,i am just hoping that when trump wins we will see a lot of suicides from biden supporters think about it ,1,trump
4522,wrote the crime bill think about this stuff biden can be the answer for our country don vote because you want trump out vote because you support your choice ,1,trump
4523,i have already voted for biden and any democrat running for office i have done my part now we need a massive turnout to send trump and the rethugpublicans a message they won t soon forget ,1,biden
4524,the real reason biden wants people to use mail in votes so he can bank as many votes as possible before the truth about his crime syndicate comes to light ,1,biden
4525,oh don worry all the polls have assured we democrats that biden will win i mean that what they have proven for months now joe biden is so far ahead,1,biden
4526,relax biden has a much bigger lead he is going to win wisconsin michigan and pennsylvania that s all he needs to win he will also win some of,1,biden
4527,pelosi said biden will win so no need to worry,1,biden
4528,so we see that ny state is trying to what it can to vote for biden looks like ny state is going to vote for biden no matter what check out,1,biden
4529,hillary was never on track to win in reality trump was a much stronger candidate and still is there no way biden will win trump ,1,biden
