,docs,topics,target
6016,he needs to listen to doctors an scientists who actually know how to fight viruses he needs to be voted out he a idiot who getting americans killed,0,biden
6017,year old real republicans are embarrassed by this horribly bad actor that a disgrace and hijacked their party vote him out ,0,biden
6018,trump will definitely win victory for trump n vp pence,0,trump
6019,cooper s tears will be delicious when trump wins again will you cry for us cooper will you cry like the bottom that you are ,0,trump
6020,world diplomats agreed trumps insanity and his degraded iq so how american people vote shame on ,0,trump
6021,and trump just got votes arriving after election day disregarded supeeme court just passed that decision all thanks to trump stacking the,0,biden
6022,windows before election day trump voters seem to feel psychologically vaccinated from covid by not wearing a mask and voting for trump ,0,biden
6023,i already voted against trump you know my anger,0,biden
6024,cnn will be crying when trump wins again lol,0,trump
6025,but people want vote for trump and hes lier,0,trump
6026,if you don understand that cnn msnbc fox new ect is propaganda please don vote you too stupid the only people that should vote are people who take the time to understand,0,biden
6027,disgraceful enough is enough vote vote you are voting for your lives and the lives of your loveones so please vote vote vote it,0,biden
6028,trump is liar and he does not give a toss about climate change i know who i am voting for this time,0,biden
6029,yes he did on the majority of them he is doing greaaaattt vote trump people ,0,trump
6030,yes he did i voted donald trump again ,0,trump
6031,here comes more cnn spin divide type news info sad sick voting trump trump is safer for a america future ,0,trump
6032,any presidential candidate who only wants votes counted on election day at the expense of valid votes cast which may unavoidably be counted afterwards ,0,biden
6033,i cannot wait until november rd when all these people start crying when trump wins,0,trump
6034, hello trump parody if it s been four years oh my how time flies it s time to vote for me and not the other guy there s been so much said about me hello what you ve heard,0,biden
6035,trump wants it to become illegal to report on pandemics during an election rhe actually said this on twitter vote blue screw trump and his authoritarianism ,0,biden
6036,trump has united the country to loser of office ,0,trump
6037,they said we would lose million lives we lost thousands i think trump is winning,0,biden
6038,seriously people you trump supporters why support this moron why not at least vote this idiot out and try to push a replican worth voting for not this moron ,0,trump
6039,is it inappropriate to count ballots after election night there are millions and with the pandemic votes by mail are probably higher numbers than ever trump wants to disqualify as many votes as possible because,0,biden
6040,real news trump will win again,0,trump
6041,first so the rest news leave trump alone an focus on the real truthful stories first may the best person wins its about that first people will decided for themselves at election time there im sick hearing about it also,0,biden
6042,we are foot away from fascism if trump wins just study the rise of fascism in europe it is astonishingly the same path please vote vote vote,0,trump
6043,bigger than any politician or billionaire is abusing this nation and running many of you like fools be safe go vote who ever you vote for make sure you know exactly what they will actually do for the,0,biden
6044,drag it through court for months and then push ivanka for so he can make america pay for not voting him in again he is trouble in every sense of the word ,0,biden
6045,could do another years he would have won against you hands down in your there because stupid people voted for you you pretty well just said you loved your life before the president job i bet money,0,biden
6046,vote for trump guys if you want his promises kept again ,0,trump
6047,president trump made america great and proud president trump will continue to make america great and proud in the next four years i m proud to say that i voted to re elect president trump ,0,trump
6048, you see them sitting in congress and the senate and do not care about us we are voting republican and president trump will educate them ,0,biden
6049,trump win only america and americans are safe together the world will be safer for americans to joy trump bring peace as he love peace in america and the world ,0,trump
6050,its over cnn tucker carlson just cemented bidens rampant corruption hes not winning any election atleast you guys will still be able to get a small bit of viewers over the,0,trump
6051,trump is a criminal vote him out ,0,trump
6052,people are dieing and trump is still lieing please stop this madness vote this monster out ,0,biden
6053,trump trying to win by creating drama because he know people feed into that ,0,biden
6054,i am donating to his opponent just to see that flip flopping snake lindsey graham voted out why cuz that s what trump paid in taxes the last couple years ,0,biden
6055,americans still voting for trump unbelievable ,0,trump
6056,a pandemic create a pandemic and blame trump for it that s a hit tactic to win an election ,0,biden
6057,i voted for hillary and have been a loyal democrat for decades r runfortunately i have seen my party fall into,0,biden
6058,trump is never doing only one thing yes he still trying to win electorally yes he trying to lay the groundwork to challenge the result in court if he loses,0,unknown
6059,damn even republicans hate this clown trump s winning the state easy so some are voting for trump and the democrat ,0,biden
6060, don let left fake polls to fool us dems try to frighten us go go go to vote trump ,0,biden
6061,vote trump out ,0,biden
6062,miss this dude folks we got ta vote we got ta vote trump out of office and if we really want things to get,0,biden
6063,trump is sure of winning so why the panic he can wait for votes to be counted but no too much noise from him hurting our ears ,0,biden
6064,and powerful at the expense of american lives being lost like the greedy spoiled devils that they are vote donald trump and the republicans out of power so we can prevent evil psychopathic hypocritical corrupt,0,biden
6065,fake media like msnbc cnn abc and trump haters better start packing your suitcase because when trump win in november rd you all might either have a heart attack or check into the mental hospital ,0,biden
6066,fake media like msnbc cnn abc and trump haters better start packing your suitcase because when trump win in november rd you all might either have a heart attack or check into the mental hospital ,0,biden
6067,accept trumps help rthey want someone more presidential and talks well i see trump actions which speaks louder than words rmy vote is for trump ,0,trump
6068,vote biden blue trump gop liars cheats and crooks trump is responsible to covid deaths a billionaire who paid only in taxes ,0,biden
6069,accept trumps help rthey want someone more presidential and talks well i see trump actions which speaks louder than words rmy vote is for trump ,0,trump
6070,trump winning huge,0,trump
6071,who has controlled him by asking tough questions it blows my mind how people can think of voting for this horrible and toxic person ,0,biden
6072,vote biden blue trump gop liars cheats and crooks trump is responsible to covid deaths a billionaire who paid only in taxes ,0,biden
6073,are in a red ballcap screaming ridiculous names for people not there doesn it likely mean they were voting for him anyway i can imagine an undecided or alternative party person going to a trump rally ,0,trump
6074,a base larger than ever with tens of thousands attending rallies and hundreds of thousands waving flags daily he won ohio and florida at a deficit by over votes each where are these new votes going to,0,biden
6075,fake media like msnbc cnn abc and trump haters better start packing your suitcase because when trump win in november rd you all might either have a heart attack or check into the mental hospital ,0,biden
6076,vote trump he will win again i feel sorry for you all losers start the crying,0,trump
6077,vote biden blue trump gop liars cheats and crooks trump is responsible to covid deaths a billionaire who paid only in taxes ,0,biden
6078,fake media like msnbc cnn abc and trump haters better start packing your suitcase because when trump win in november rd you all might either have a heart attack or check into the mental hospital ,0,biden
6079,looks like trump is still trying to scare people into to voting for him everything that happened in the last years was under his presidency only a fool will allow themselves to be duped twice ,0,trump
6080, s time voter here i was thinking to not vote again i participated in trump s rally and they helped me they smelled like they had,0,biden
6081,wake up america i did this is why i not voting for trump again i made a mistake and it cost us k deaths and high unemployment rate after,0,biden
6082,trump will win don say he won wait till november th to see the truth,0,trump
6083,trump is crazy and a big lier vote trump out vote vote vote ,0,biden
6084,i will vote for trump because i am a desperate housewive that thinks separating the us in republikings and libtards will make,0,trump
6085,this is going to be hilarious when trump wins to watch their reaction ,0,trump
6086,people go out and vote you have a man in office that can not tell the truth if his life depended on it,0,biden
6087,one is good to vote only one is all humain remember the movie vote for only one not there to late but that is,0,biden
6088,did briana just say a run for his life lindsly needs to ask his buddy don the con for some money oh wait trump is broke too shamelessly hypocrite he is not gonna win,0,biden
6089,trump they made more more with trump then any other presidents combine trust me they want trump to win so bad ,0,biden
6090,fake media like msnbc cnn abc and trump haters better start packing your suitcase because when trump win in november rd you all might either have a heart attack or check into the mental hospital ,0,biden
6091,will break that string if you do not like change consider the change if the us falls vote like you give a damn ,0,biden
6092,trump will win,0,trump
6093,i can wait till trump wins to see the highlight of you sore losers,0,trump
6094,fake media like msnbc cnn abc and trump haters better start packing your suitcase because when trump win in november rd you all might either have a heart attack or check into the mental hospital ,0,biden
6095,even trump said in that the electoral college is fundamentally unfair lets make the popular vote actually count no more electoral college which really creates undemocratic rigged elections also election day needs to,0,biden
6096,trump is a revolting lying criminal and so is anyone who embraces that fact or denies it and votes for him works for him or accepts being nominated to a post by him those who opt,0,trump
6097,for i just hope this election is fair because trump would lie cheat and do anything to win a second term god help us ,0,biden
6098,i do not understand how anyone could vote for trump after he has killed americans and thinks he s done a great job ,0,biden
6099,out unless they are retarded trump will win in a landslide unless of course you count all those illegal votes that your party plans to throw in after nov we re watching you ,0,trump
6100,for the democrat voters to figure out so many democrat voters have already left their corrupt party a vote for democrats is a vote for corruption and sellout ,0,biden
6101,the best gift to give to cnn will be a trump win and that win will surely come ,0,biden
6102,i could never have imagined voting republican but then liberal extremists hijacked the democratic party it s really crazy if you think about,0,biden
6103,keep playing the maga song in and around the voting booths vote trump for jobs freedom if you vote biden it jobs for his corrupt,0,biden
6104,the wayside especially you wolf you embarrassed yourself because of you many of my friends are now voting for trump so you see it backfiring on you ,0,trump
6105,will not accept it not again so hey weakling trump trolls youtube that do not want all the votes counted k you re on american and yes as a veteran i am absolutely willing to go,0,unknown
6106,you re the only ones with weapons you re not you re absolutely not if trump loses the popular vote and he tries to play games and not count votes in certain states we re simply not going to,0,biden
6107,i would not be surprised if trump demanded that only his vote was counted and all the rest were declared counterfeit ,0,biden
6108,four more years trump will be a disaster for the country and we all know it thank you for voting this imbecile out loser in nov he s a national disgrace ,0,trump
6109,trump is clearly tipping a win for the democrats with his blue tie ,0,biden
6110,trump is the devil on earth he continues to expose himself to support him a person would have to be severely impaired on some level it s time to vote him out ,0,biden
6111,wall gop cowards on youtube west virginians say why they re not voting in the election hallie jackson msnbc on youtube must watch save america,0,biden
6112,killing americans is not winning winning winning we are all americans but trump wants a war btwn republicans and democrats this is the united states of america not red vs blue states,0,biden
6113,this argument and it dumb same goes for trump he on the defence because he only has to win the states he got last time ,0,biden
6114, trumptard he is lvg you will never be forgiven he will lose of all votes count if he loses and still try to stay first of all the real military is ready to,0,unknown
6115,we should not abet them causing deaths of thousands of more americans by allowing them to keep their jobs vote them all out loser,0,biden
6116,crooked hillary and never thought all their dirty deeds would come out because they were all so sure she would win the presidency they dragged the country through years of a hoax and spent over million,0,biden
6117,i am from the future trump wins in a landslide including the popular vote and taking back the house ,0,trump
6118,trump won because there wasn t a competent politician candidate trump will win because there isn t any competent politician candidate again ,0,trump
6119,is still to appoint a justice of the supreme court how is it fair to the american people that voted him in for four years if he only gets to fulfill his duties for years and days,0,biden
6120,voted for trump,0,trump
6121,poor remained poor or gets poorer it s about power in congress not about americans wise up vote blue down the line ,0,biden
6122,you idiots are missing the fact trump has no intention of trying to persuade you liberals to get your vote with the ads he runs trump ,0,trump
6123,don care if it takes weeks to call the election as long as all the votes in this historic turn out election are counted trump is a cowardly yet scared idiot ,0,trump
6124,to take a deep breath and remind myself what everyone in the comments is saying and that polls don matter votes do so let just hope my vote helps,0,biden
6125,the american people voted for trump in for four years the justice died within those four years therefor it is,0,biden
6126,for all your children and the freedom to be who they want to be just remember trump absolutely will not win except if he find some corrupt judge and we can accept that wait and see and hoppw for,0,unknown
6127,please vote trump out this country is in trouble with him as president he is not a leader not honest not compassionate ,0,biden
6128,if trump wins this election then next year anyone asking a question like this will,0,trump
6129,trump already won,0,biden
6130,vote trump out not one promise was kept ,0,biden
6131,this misfit has no idea what a fool i say trump wins and this misfit loses ,0,biden
6132,cnn current poll donkey and elephant in trump and hillary president trump won by wait a second cnn think democrats really have donkey brains as well ,0,biden
6133,i know cnn will never report this but a child trafficking ring in ohio was just busted vote law and order trump support our law enforcement since trump has been in office a large,0,trump
6134,is looser hi not worth a dime loser maybe you trump will find you a job,0,biden
6135,when trump loses he going to want to wait until the last mail in vote arrives even if it takes years ,0,trump
6136,now trump do not wana take the time necessary to count all the votes thats fine count em first come first served but they ll wana count all the republican votes first d,0,biden
6137,the fact trump supporters can hear the shit out his mouth his actions just the all around idiotic bullshit he represents and can wear maga hats and say vote trump blows my mind like wtf was you thinking,0,trump
6138,didnt trump send in his absentee ballot already then he voted early last friday ,0,biden
6139,trump will win ,0,trump
6140,this is the same thing you guys said in and trump won,0,trump
6141,look even if there were no pandemic trump is still a complete oaf and incompetent enough of this vote him and all his co criminals ,0,biden
6142,cannot wait to see trump flip flop on election night saying it s not over until every last vote is counted even if it takes months,0,trump
6143,of course you can vote trump twice lmao,0,trump
6144,blessings but the zionist goal is to create chaos in us they do not care about trump winning they are simply using him because they want to declare israel the next super power in the,0,trump
6145,the few people still hanging in there hoping trump doesn win i get it but let me save you a little time he will win again and the,0,biden
6146,i gonna day trump will win even tho people have a problem with him,0,trump
6147,yes trump cant protect himself muchless americans pos needs to be voted out ,0,biden
6148,trump will lose based on people voting in person what will he do then ,0,biden
6149,hope trump wins again,0,trump
6150,donald j trump is the man whose heart and soul beats for the hardworking working men and women in america he is a miracle worker and not a politician vote trump for america is always first ,0,trump
6151,people it s all about his ego the saddest part are the people that support his ignorance vote this cancer out of office ,0,biden
6152,who believes the left propagandists biased cnn only the fools trump for the win and down with cnn i hope trump will close down this fake news network after he wins,0,biden
6153,all so you guys can put trump down and lie twisy his words up but he cant do it disconect really well when he wins again dont cry too much,0,trump
6154,many many trump supporters are voting for rherd immunity covid death rate out of control rtheft billionaire pays a year,0,biden
6155,trump wins by a landslide ,0,trump
6156,right now trump is winning the polls notoriously undercount magas magas are less likely to answer the poll questions at all ,0,biden
6157,age teens cnn is saying nothing the do not care about children or sexual abuse people that vote for the left do not either ,0,biden
6158,polls you still trust the polls lolz idiots do not learn from trump supporters go out to vote and you will see it on nov rd the same occurred in ,0,biden
6159,a vote for trump is a vote for freedom peace and future,0,trump
6160,why is cnn so bias towards the democrats they were so off on clinton winning and trump beat her bad,0,biden
6161,enthusiasm and energy will win the day for donald j trump america first ,0,biden
6162,plain sight he can not even finish sentences in some rally omg even if ppl want to vote for him how can he lead if he can not even remember which country he is currently in,0,biden
6163,guys do not trust this guy or the network trump i say trump wins of the nation email me after nov rd ,0,trump
6164, even democrats just to the left of center are seeing the leftists lies the american people will be voting for trump again while the radical leftists try as hard as they can to decieve the people ,0,biden
6165,donald trump is going to win big,0,trump
6166,whistle blower has a very high security clearance a registered democrat donated money to the party and voted for hillary clinton he is distraught that his name family members are accused of being involved in,0,biden
6167,no matter what trump does most americans will vote against his incompetence and self loathing we need to get back to normal no more h no more street violence no more trump,0,trump
6168,republicans will maintain control of the senate yes they will loose colorodo arizona and maine and win alabama but that leaves the republicans up but remember that of voters vote down ballot,0,biden
6169,jim and cnn you all are losers stop making noise trump will win,0,trump
6170,my reputation on the line like he did for for crooked hillary the loser who won the popular vote but lost what makes you the potus trump ,0,biden
6171,from people who have no qualms about viciously misinterpreting facts words are powerful and yours are vicious anyone voting democrats must reconsider and ally themselves with the righteous ones the ones who honor god the creator of,0,biden
6172,still voting trump i vote based on policies not personality yes trump has done this you fools lol ,0,trump
6173, he does not tell it like it is he knew about pandemic coming into officeour country needs too vote him out he should go to jail for all his scandals in years maybe the republicans,0,biden
6174,the needs of the taxpayers for the last time and now it s time to give them the response vote early vote soon ,0,biden
6175,i am a registered democrat and i refused to vote by mail i do not trust the democrats anymore i will vote in person on november,0,biden
6176,coal industry out of is a miserably failing grade no matter how you slice it vote him out vote him out vote him out ,0,biden
6177,for anyone that is voting for trump this time around i consider you a traitor to this country ,0,biden
6178,polls like this made us take it for granted in we still won the popular vote but not where it mattered after this year which has exposed this administration as the worst,0,biden
6179,a very peaceful there wo n t be a transfer there will be a continuation that is our vote and our voice he talking about our constitutional right the minute he knew mail in ballots would,0,biden
6180,with the riots and looting going on in america for the last months and no call from the democrats to stop the violence if trump does not win the election there is no hope for america ,0,biden
6181,you must be stupid to vote for trump again,0,biden
6182,these so called experts from cnn if trump won by common sense suggest he will defend what he won last time you wanted him to go to new york and california ,0,trump
6183,nice try trump wins going away embarrassment galore for cnn again ,0,trump
6184,i am a pennsylvania democrat and will be voting in person on november rd for me i just did not trust what happened with the trump,0,biden
6185,many like this guy s charisma and intellect yet everything he stood stand for is against god wolf in sheep clothes this guy is a joke trump will win again ,0,trump
6186,just remember my fellow republicans and true patriots if we want trump to win we must go out in force and vote like our lives depend on it wednesday november rd ,0,biden
6187,because some trump supporters tuck their horns behind their heads just ask a friend or co worker who they re voting for if they hesitate or say they do not know they support trump i did this,0,trump
6188,trump wins and we will get four more years of halloween terror ,0,biden
6189,trump is tired eh is anyone tired of winning yet freak ,0,biden
6190,elections for democrats breaking news cnn nobody believes you anymore democrats for trump do not vote for the senile old crook check out the washington post glenn greenwald or tucker carlson s interview,0,biden
6191,yeah this makes it sound like he s pretty scummy still voting for trump though ,0,trump
6192,no matter what we vote for donald trump has to go even an old sack of turnips from the barn would do more in the white house than donald trump ,0,biden
6193,side try to bullshit or put words in his mouth or push him a certain way if he doesn vote for trump i can respect it because he actually just trying to make a difference in his,0,biden
6194,the answer is no no he didn the economy no i sorry i prefer people who take in consideration people before money trump is the opposite of that and that why he won win ever again,0,trump
6195,for god sakes save our country save democracy vote trump november th he s counting on you,0,trump
6196,trump will win again,0,trump
6197,cnn s comment section gonna be dry when trump wins again ,0,biden
6198, look americans there s nothing to worry about i will help you to beat this infection vote for me thinking to himself look at all these stupid dickheads believing me again ,0,biden
6199,something is telling me that trump and his team are not going to win at all but they will do something with the aid of the supreme court or putin to steal the,0,trump
6200,actually said to myself and friends i bet he is going to fake it in order to con the sympathy vote making himself out to be the hero to the simple uneducated naive and gullible and wouldn you believe,0,biden
6201,actually said to myself and friends i bet he is going to fake it in order to con the sympathy vote making himself out to be the hero to the simple uneducated naive and gullible and wouldn you believe,0,biden
6202,except take money under false pretence wtf is he going to do in the next years if he wins the election ,0,biden
6203,so trump says it would be terrible to keep counting votes after election day of course if he is losing on election day he ll completely reverse that thinking ,0,biden
6204,history of america there is enough evidence why donald himself announced that he is the king of debt end this recession and vote a person who helped in the previous government to build back better ,0,biden
6205,doesn trump realise those extra votes he hoping to ignore could actually be for him talk about shooting your self in the foot ,0,biden
6206,trump ego never learns trump is the best no backtracking no learning just a stuffy old guy who can win a golf game even when he cheats ,0,biden
6207,trump keeps sacrificing american people just to win he never cared never had a plan and still do not trump quit months ago on the respond to this pandemic trump do not care,0,trump
6208,president trump said the world would be laughing at america if people voted for hillary more people voted for her so it s promise made promise kept ,0,biden
6209,trump will claim fake ballots move to the supreme court and acb will vote more years bye bye american democracy ,0,biden
6210,unfortunately the early votes wo n t be counted fox news will call this for trump at midnight on the third and then,0,unknown
6211,have a pandemic but that also meant many people particularly democrats got something we never had before the opportunity to vote early most of the time many of us who work a job don get time off to vote,0,biden
6212,i actually want trump to win the election politics be entertaining now,0,biden
6213,laden raid you must not listen and spin facts cnn it was most of the debate where trump won forgetful cnn uh ,0,trump
6214,i am sorry but those who will vote for trump are idiots how on earth would you vote for an evil moron like trump ,0,biden
6215,now i believe cnn helps trump win election by lying about the polls ,0,biden
6216,trump is using all his energy running around having rallies talking to voters who are already guaranteed to vote for him this is not an effective intelligent strategy he ignoring the pandemic which is a main,0,trump
6217,america is a huge responsibility and i most time recorded on a much greater level than votes and he whom wins is he whom is most likely to be in ability healthwise to survive the compatition as what does,0,biden
6218,is a liar and the media had protected him while trump gets attacked all my family and friends are voting for trump and they are all democrats including myself ,0,biden
6219,american people are dying god bless america vote november rd vote blue u america vote save lives stop division open boarders america belongs,0,biden
6220,yet somehow about of the country are still going to vote for this terrible man trump they just cannot see how destructive trump is these people seem to be unreachable ,0,biden
6221,soon we all gonna be immigrants in europe if donald trump wins,0,biden
6222,obama i promise u trump will win again in jesus name amen ,0,trump
6223,trump is winning so much i cannot take it anymore go cry snowflakes,0,biden
6224,all the youth are voting red for trump and cnn do not like that at all period,0,trump
6225,offers nothing but hate fear mongering name calling and division as a retired progressive i have been voting for the lesser of evils for decades but i have never seen such a horrible leader in my,0,biden
6226,i hope trump wins just because of the asshole the dems have put against him something serious needs to happen before the usa gets a decent president and that s a fact ,0,biden
6227,is going to fight back with all his got he will create false information and deceit in order to win again americans do not fall for that again you know trump s character already ,0,trump
6228,so when trump wins it will mean that cnn does nothing but lie,0,trump
6229,trump is gonna end up in jail where he and his goons belong we have to vote vote vote people like never before,0,biden
6230, s time voter here i was thinking to not vote again i participated in trump s rally and they helped me they smelled like they had,0,biden
6231,i was undecided until i started watching cnn i want to thank cnn for encouraging me to vote for trump yep i did my homework i retrieved old videos watched the entire segment ,0,biden
6232,soon guys we all gonna be immigrants in europe if donald trump wins,0,biden
6233,the future is not bright when this kids actually are asking people to re elect trump how i hope and pray for democrats win it will be a ray of sunshine in this dark year ,0,biden
6234,i want to see what cnn will do when trump wins i ll laugh hard,0,biden
6235,trump the republican s have no policies for the next four years i cannot understand why people are voting for them ,0,trump
6236,the only thing trump is working hard at is trying to get his voters to vote for him in spite of his failures,0,biden
6237,hilliary clinton won in yet donald j trump became us president you really want to know who is winning and who is losing go to the whitehouse youtube channel and see the total likes go to,0,trump
6238,in order to vote for trump people would either have to be millionaires or criminally stupid check bank balance to see ,0,trump
6239,i know quite a few young people and people within their s and s that decided to go early to vote for donald trump good for them they do not want to see this country get ruined by,0,biden
6240,psychopath like a hitler if he does not like somebody if he does not think that you know somebody voted for him he would love to watch them suffer and that s sick because we re all americans no,0,biden
6241,hand we have love understanding compassion happiness optimism and a sense of humor vote in person and vote for the grand old party and have some fun you so much fyi as a former nbc warfare instructor,0,biden
6242,job get him out him and other republican senators have already done enough damage they won even vote to help poor people not even healthcare or stimulus money in a pandemic but quickly vote to raise,0,biden
6243,vote in person trump ,0,trump
6244,greed a hunger for power and a total disinterest in his fellow man knowledge about the world vote trump out take the senate ,0,biden
6245,count them whine and cry all you want i do not remember asking kavanaugh for his opinion anyway vote this clown out take your ballot directly to the drop boxes do not mail them vote biden and,0,biden
6246,lair and they still do not get it it could be good or really bad if trump wins ,0,unknown
6247,l g get trump to help you financially get out and vote if you can ,0,trump
6248,this a laughable it s a bygone conclusion trump will win in a landslide victory ,0,trump
6249,greed a hunger for power and a total disinterest in his fellow man knowledge about the world vote trump out take the senate ,0,biden
6250,i am mx american voting trump in florida i wasn a young conservative but life gave me the later insight as a yr,0,trump
6251,when trump wins again cnn needs to re consider the polls that they rely on ,0,biden
6252,not voting results into trump presidency a real wake up call,0,biden
6253,me and my friends just went and voted and we couldn be more proud trump ,0,trump
6254,for full years and you ll loose all your rights should he win instantly when election results reveal who won instantly gay marriage freedom of speech abortion guns protests more ,0,biden
6255,lights going off is a big sign of things to come not good for the killer president vote trump out ,0,biden
6256,you must all watch this video to the end and pass around youtube com watch v xzr pafwqc the usa must vote for trump q q america first ,0,trump
6257,hope trump wins do not want to see my boys go to war ,0,biden
6258,your vote dont count its aleady been determined hopefully trump is the one ,0,biden
6259,trump wins the presidential election ,0,trump
6260,let s go trump for the win baby,0,biden
6261,vote trump the greatest president we ever had in history,0,trump
6262,hey cnn do not forget there are those of us that secretly voted for trump because we are too scared to admit it remember years ago we do,0,trump
6263,i am watching from ghana my advice to moderate republicans is to help vote trump loser in order to reposition their party to instil the discipline respect that it it is known to posses throughout the decades ,0,biden
6264,herd immunity is trumps plan for covid please america protect our elders and children and grandchildren vote comrade covid super spreader trump out of the white house all our lives depend on it ,0,trump
6265,and now i u gee knee us i was reely ughly and now i could win first prise in won off trumps beautiful padjents yep it werks sew good if ya want sum let me no ,0,biden
6266,not know why your campaigning for your still going to loseand if you do not leave the white house after voted outthey will arrest you put you in handcuffs in front of the whole world you love being on tv,0,biden
6267,if trump wins again what are all these people going to do with their lives they all should quit their jobs,0,biden
6268,be hilarious when trump wins again clueless bastards the arrogance of the democratic party thinking they can win votes just by yelling identity politics and never campaigning they learned nothing from idiots ,0,biden
6269,still they are free to report based off of the tv stations coverage area that would be the voting districts and the beliefs that part of the country holds and the culture they represent because,0,biden
6270,make america safe again vote trump out on november rd ,0,biden
6271,trump and his administration are pushing herd immunity he does not care who dies it s all about him vote him out biden harris ,0,trump
6272,not forget to also get out the vote with anti democratic fascist trump and gop must vote to win too big to rig too real to steal create too much heat to cheat if complete,0,biden
6273,trump is pure evil for america and the rest of the world please loser love from france ,0,trump
6274,if trump wins again and the vaccines work will you guys start reporting on all the news i used to get,0,biden
6275,a part in in a leadership position and really got a job done it s not worth it to vote on personality when so much policy matter important issues and everything is on the line put your personality,0,biden
6276,president trump is going to win again next week ,0,trump
6277, the people spoken they told all you republicans you are all going to get loser if you pick trump over,0,trump
6278,if the younger generation has any sense at all they would vote trump out cause it their future that on the line ,0,biden
6279,he can not even be bothered to turn up to campaign is n t he supposed to be earning our votes where the hell is he ,0,biden
6280,cnn how will you continue after trump wins,0,biden
6281,hahaha cnn jokes trump will win in a landslide victory,0,trump
6282,trump lied his way in and people still love him i don but i not voting and never have,0,biden
6283, s why he is french kissing trumps ass would not want to be in his shoes can not win no matter what he does ,0,trump
6284, is the mark that explains it all if folks are still on the fence about supporting trump ,0,biden
6285,will they take any responsibility when this is over and trump wins in a landslide ,0,trump
6286,i do not understand how any who has seen what republicans and trump can make themselves vote for him it s disgusting one has to guess if they are this active on the,0,trump
6287,cnn you messed up the title again its strong youth turnout in early voting in election for donald trump cmon man ,0,biden
6288,trump better pray that the youth vote does not show up in texas trump failed to reach out to the youthful voters,0,biden
6289,in my opinion america cannot take anymore of trump so our vaccine is going to be loser,0,biden
6290, the only thing certain is that many trump voters wont say that they vote for him because of shame so try to get as many people as possible to vote for the,0,biden
6291,is it is it possible for someone to vote for me because i either got the virus in the line cuz i was coughing but i am pretty,0,biden
6292,i hate to say this but i feel if trump wins re election they will assassinated him this will be promoted and supported by the media an ugly,0,trump
6293,an overdrive with their lies and bias against president trump people who have not yet decided who they will vote for are being manipulated by outlets with a vested interest in trump s loss like cnn and msnbc ,0,biden
6294,the youth is voting for trump you think we are as dumb as the boomers who have been getting screwed by talentless career,0,trump
6295,they should count all the votes so what if it takes a little longer they are american citizen s votes and need to,0,biden
6296,a lot of the voters were paid to troll against trump they voted trump anyhow,0,biden
6297,for the last years who has studied politics in high school and now college i will be voting for trump as will all of my friends ,0,trump
6298,i just got teens to vote twice for trump in pennsylvania,0,biden
6299,i am and voted for trump,0,trump
6300,it is refreshing to see young people that are educated and intelligent enough going out and voting for president trump there s still hope yet for the united states i m proud to say that i,0,biden
6301,young people will be voting for president trump and its wonderful ,0,biden
6302,yes and we re voting for president donald trump ,0,trump
6303,trump will win again ,0,trump
6304,trump wins with electoral votes ,0,trump
6305,our youth is not to be wasted on trump and his personal gain loser,0,biden
6306,if young americans vote trump it an indictment of your pathetic education system,0,trump
6307,trump baby i voted for trump just so i can watch all you liberals lose your mind for the next years it s hilarious ,0,trump
6308, s just his immediate family and their spouses he s still got a shot at this by suppressing the vote and using his stoolies in the supreme court to give him a legal battle he craves so if,0,biden
6309,hopefully all these young people voted by own conviction and not brain washed by evil left social democrats aka liar crook biden and gang ,0,biden
6310,do not be fooled the undecided vote went to trump that night great job libs you failed miserably thanks for abandoning the working class and good values ,0,biden
6311,it is the grownups that will be voting trump and will get him reelected by a landslide ,0,biden
6312,just voted for mr trump,0,trump
6313,people in sc please watch this and understand why you shouldn be voting for him he is a pathetic human being hypocrite and trumps boot licker ,0,biden
6314,are closed to the public and you called trump names yes your turn a blind eye to the democrats vote trump,0,biden
6315,president trump wins again on november ,0,trump
6316,else try not to kill even more people before you are kicked to the curb november rd a vote for trump is a vote for death and chaos ,0,biden
6317,thanks for reminding people why they voted for trump we are not going back to the lies anti americanism and warmongering of the bush obama era trump ,0,trump
6318,trump is winning easy,0,trump
6319,vote trump out,0,biden
6320,would go public with what he knew about their lies corruption and foreign business dealings go see it then vote,0,biden
6321,if trump gets loser and jailed with his son in law for corruption or sexual assault then isn so bad after all ,0,biden
6322,you have of americans who support a party that does everything in its power to prevent people from voting makes it harder for them to vote and if they manage to vote does everything it,0,biden
6323,i know trump is an idiot but what if he wins again can you american people manage him more years ,0,biden
6324,wildfires hurricanes and dead from the pandemic he wo n t listen to scientists and doctors vote wisely and put people before party fool me once shame on you fool me,0,biden
6325,i highly doubt that the people that voted will let trump cancel every vote even if you voted properly and on time it can also backfire,0,biden
6326,did not see him on cnn predicting trump win in ,0,trump
6327,theyre voting trump to save our future,0,trump
6328,man i was going to vote for myself but after listening to this i think i vote for trump,0,trump
6329,when you say freedom and self determination is irrelevant and we must comply we say no we vote for trump to save our way of life here in these great united states ,0,biden
6330,look at the trump rallies if trump doesnt win its stolen ,0,biden
6331,it still amazing the amount of republicans that are voting for trump i don understand how they can let him get away with everything that he has done,0,biden
6332,it s out there nov rd the backlash will be intense when trump wins re election all you so called journalists what ever tiny sliver of credibility you had left is gone,0,trump
